time,x,y,z
1781180522.9790118,26.704467833042145,-65.45118987560272,-921.0103750228882
1781180523.0110576,23.601902648806572,-65.42893499135971,-920.4838275909424
1781180523.0424316,20.79099416732788,-65.36726653575897,-919.622540473938
1781180523.0739887,18.08445155620575,-65.37579745054245,-919.1256165504456
1781180523.105064,15.731856226921082,-65.35186618566513,-918.7050461769104
1781180523.1361399,13.55394534766674,-65.27869403362274,-918.1148409843445
1781180523.1677184,11.816170066595078,-65.35742431879044,-917.9049134254456
1781180523.1987965,10.409981943666935,-65.42668491601944,-918.2049036026001
1781180523.2293746,9.264552965760231,-65.56064635515213,-918.1970953941345
1781180523.261455,8.197123184800148,-65.56220352649689,-918.3568954467773
1781180523.2930088,7.193959318101406,-65.54828584194183,-918.1880354881287
1781180523.3242123,6.429431028664112,-65.52430987358093,-918.1974530220032
1781180523.3551373,5.78322121873498,-65.57058542966843,-918.0057644844055
1781180523.3866742,5.426616407930851,-65.59541076421738,-918.2224869728088
1781180523.4173577,5.241064820438623,-65.59441238641739,-918.1697964668274
1781180523.4479156,5.107435863465071,-65.57130813598633,-917.8624153137207
1781180523.4799902,5.016300827264786,-65.6028613448143,-917.7167415618896
1781180523.51116,5.083123221993446,-65.68475067615509,-918.2105660438538
1781180523.54271,5.065134726464748,-65.67961722612381,-918.1956052780151
1781180523.5739703,5.131401587277651,-65.66061824560165,-918.3139204978943
1781180523.6053507,5.038452334702015,-65.5602291226387,-917.8760647773743
1781180523.6368897,5.0071231089532375,-65.57770818471909,-917.863667011261
1781180523.6684377,5.003226920962334,-65.70462137460709,-917.9768562316895
1781180523.6988778,5.047296639531851,-65.73600322008133,-918.0682897567749
1781180523.7301488,5.0555868074297905,-65.62896817922592,-917.9552793502808
1781180523.7616942,5.009158980101347,-65.68785756826401,-918.0369973182678
1781180523.7927864,5.024372134357691,-65.70778787136078,-918.0362820625305
1781180523.8243594,5.059664603322744,-65.74972718954086,-918.3099865913391
1781180523.8563068,5.074546672403812,-65.66684693098068,-918.107271194458
1781180523.8870494,5.071235354989767,-65.64455479383469,-917.9559946060181
1781180523.918039,5.083051044493914,-65.70245325565338,-918.2776808738708
1781180523.9495885,5.139676388353109,-65.71587175130844,-918.3496832847595
1781180523.9801533,5.555815063416958,-65.65714627504349,-918.1121587753296
1781180524.0122995,6.724477279931307,-65.67952036857605,-918.2950854301453
1781180524.0429943,8.374583907425404,-65.76939672231674,-918.5956120491028
1781180524.0742502,10.559585876762867,-65.82722067832947,-918.8518524169922
1781180524.1050882,13.204137794673443,-65.82926958799362,-918.8060164451599
1781180524.135631,16.263753175735474,-65.90346992015839,-919.2126393318176
1781180524.1659503,19.537366926670074,-65.85519015789032,-919.35795545578
1781180524.1980126,23.258401080965996,-65.753273665905,-919.1837310791016
1781180524.229058,26.95833146572113,-65.73686748743057,-919.0083146095276
1781180524.2602806,30.611909925937653,-65.75683504343033,-918.6378121376038
1781180524.2913537,34.07112881541252,-65.58922678232193,-918.4832572937012
1781180524.3221529,37.11013123393059,-65.54490327835083,-918.3987975120544
1781180524.3542001,40.0918610394001,-65.52043557167053,-918.3439016342163
1781180524.3857512,42.81923547387123,-65.63529372215271,-918.345034122467
1781180524.4174788,45.77470198273659,-65.64779579639435,-918.269157409668
1781180524.4481173,48.45530167222023,-65.55409729480743,-920.0319051742554
1781180524.47967,51.53755471110344,-65.66717475652695,-920.495331287384
1781180524.5117416,55.08473142981529,-66.55343621969223,-918.7197685241699
1781180524.5424373,57.342778891325,-65.94286113977432,-918.9987182617188
1781180524.5740666,60.02218648791313,-65.5411034822464,-918.6408519744873
1781180524.6051743,62.83649802207947,-65.44797122478485,-918.720006942749
1781180524.636257,65.39776921272278,-65.49447774887085,-919.1685914993286
1781180524.6674533,67.7332952618599,-65.41705876588821,-919.310986995697
1781180524.69863,69.69928741455078,-65.52590429782867,-919.8671579360962
1781180524.7291777,71.46865129470825,-65.57147949934006,-919.8317527770996
1781180524.7605958,73.0762854218483,-65.55121392011642,-920.0010895729065
1781180524.792037,74.20098036527634,-65.54245203733444,-920.1623797416687
1781180524.8241522,75.01731812953949,-65.54464995861053,-920.3232526779175
1781180524.8551903,75.37579536437988,-65.5108168721199,-920.062243938446
1781180524.8867593,75.48700273036957,-65.45177847146988,-919.9575185775757
1781180524.9188097,75.54871588945389,-65.46906381845474,-919.9539422988892
1781180524.9502497,75.46668499708176,-65.49113988876343,-919.8481440544128
1781180524.9813416,75.43005794286728,-65.53010642528534,-920.3219413757324
1781180525.0124943,75.4653587937355,-65.54169207811356,-920.4086661338806
1781180525.0430326,75.41164755821228,-65.55809825658798,-920.3227758407593
1781180525.0749457,75.47011226415634,-65.52742421627045,-920.2178120613098
1781180525.1062686,75.53018629550934,-65.5873492360115,-920.4310178756714
1781180525.1374993,75.50954818725586,-65.62650948762894,-920.624315738678
1781180525.1685536,75.49166679382324,-65.66201150417328,-920.7951426506042
1781180525.1996193,75.51568746566772,-65.62171876430511,-920.7897782325745
1781180525.2314184,75.43420791625977,-65.56996703147888,-920.4964637756348
1781180525.2629669,75.46547055244446,-65.68935513496399,-920.7994341850281
1781180525.2950234,75.41924715042114,-65.65472483634949,-920.7208156585693
1781180525.327184,75.34178346395493,-65.51221758127213,-920.2523827552795
1781180525.3576205,75.21079480648041,-65.4696449637413,-920.1229214668274
1781180525.389141,74.90956038236618,-65.51609933376312,-920.0598001480103
1781180525.4206402,74.47759807109833,-65.54419547319412,-920.2723503112793
1781180525.4521482,73.58746975660324,-65.55783748626709,-920.2661514282227
1781180525.4832325,72.45448231697083,-65.39338082075119,-919.9213981628418
1781180525.5148969,71.18487358093262,-65.35518169403076,-919.6959137916565
1781180525.5460045,69.77842003107071,-65.37189334630966,-919.8471903800964
1781180525.577716,68.11389327049255,-65.3965026140213,-919.8658466339111
1781180525.6092885,66.15905463695526,-65.46209752559662,-919.914186000824
1781180525.64135,64.0120580792427,-65.36339968442917,-919.7189807891846
1781180525.671893,61.83281168341637,-65.33075869083405,-919.6789860725403
1781180525.703144,59.51085686683655,-65.44819474220276,-919.7448492050171
1781180525.733911,57.16521292924881,-65.5001774430275,-919.9914336204529
1781180525.764995,54.702017456293106,-65.52819162607193,-920.1825857162476
1781180525.7968931,52.071232348680496,-65.53228944540024,-920.0884699821472
1781180525.8285236,49.708474427461624,-65.9092366695404,-919.8802709579468
1781180525.8600774,46.95363715291023,-65.7188817858696,-917.4885749816895
1781180525.8916163,43.79260912537575,-65.53009152412415,-917.5828099250793
1781180525.9228897,41.060201823711395,-65.40144234895706,-920.9045171737671
1781180525.9543839,38.31670805811882,-65.52349776029587,-921.058177947998
1781180525.9859152,35.52114591002464,-65.75009226799011,-921.158492565155
1781180526.016961,32.85101428627968,-65.75492769479752,-920.9989905357361
1781180526.0480635,30.42016737163067,-65.71494787931442,-920.8577275276184
1781180526.078781,28.244132176041603,-65.72085618972778,-920.6085801124573
1781180526.1094275,26.256851851940155,-65.7556876540184,-920.8316206932068
1781180526.1409802,24.46124516427517,-65.81629812717438,-921.0284948348999
1781180526.173196,22.868040949106216,-65.80307334661484,-920.6125140190125
1781180526.203973,21.635420620441437,-65.73846191167831,-920.0058579444885
1781180526.2345245,20.664898678660393,-65.69987535476685,-919.8153614997864
1781180526.2660658,19.680161029100418,-65.52838534116745,-918.8193678855896
1781180526.2971473,18.97713541984558,-65.4410719871521,-918.7631011009216
1781180526.3287275,18.237324431538582,-65.41286408901215,-918.7808036804199
1781180526.3602982,17.416521906852722,-65.46591967344284,-918.9345836639404
1781180526.3918529,16.516465693712234,-65.56238234043121,-919.2884564399719
1781180526.4229004,15.594150871038437,-65.5616819858551,-919.2669987678528
1781180526.4539464,14.776339754462242,-65.57254493236542,-919.2616939544678
1781180526.4850593,13.910838402807713,-65.67993760108948,-919.6364879608154
1781180526.5171635,13.150539249181747,-65.71952998638153,-919.8206663131714
1781180526.547963,12.401881627738476,-65.65151363611221,-919.592559337616
1781180526.5782847,11.77260372787714,-65.67097455263138,-919.5317029953003
1781180526.6103332,11.000052094459534,-65.74549525976181,-919.8499321937561
1781180526.6418703,10.331273078918457,-65.65875560045242,-919.6549654006958
1781180526.6729712,9.907961823046207,-65.63069671392441,-919.635534286499
1781180526.7040982,9.550788439810276,-65.75862318277359,-919.8289513587952
1781180526.7345245,9.319726377725601,-65.76215475797653,-919.8665022850037
1781180526.7647965,9.119417518377304,-65.84908068180084,-920.0929999351501
1781180526.7959137,8.94832331687212,-65.77175110578537,-919.871985912323
1781180526.826923,9.00284480303526,-65.83751738071442,-920.0588464736938
1781180526.8584576,8.976106531918049,-65.76776504516602,-919.9209809303284
1781180526.8899992,8.97298101335764,-65.8043846487999,-919.8964834213257
1781180526.9205697,8.981128223240376,-65.80595672130585,-919.8119044303894
1781180526.9516618,8.992229588329792,-65.82045555114746,-919.8454022407532
1781180526.9832933,9.030502289533615,-65.78506529331207,-919.9209809303284
1781180527.0139108,9.04624443501234,-65.75167179107666,-919.8375344276428
1781180527.043967,9.034568443894386,-65.7486692070961,-919.842779636383
1781180527.0749028,9.061336517333984,-65.77598303556442,-919.8195338249207
1781180527.1054728,9.022622369229794,-65.81942737102509,-919.7407960891724
1781180527.1363401,8.99510644376278,-65.86900353431702,-919.7500944137573
1781180527.1669905,9.136738255620003,-65.80821424722672,-919.8729395866394
1781180527.1985445,9.045064449310303,-65.81839919090271,-919.947624206543
1781180527.2299867,9.338361211121082,-65.63455611467361,-920.5052852630615
1781180527.2615373,9.85240563750267,-65.6747967004776,-920.5023646354675
1781180527.2920861,9.928504936397076,-65.63150882720947,-920.3221797943115
1781180527.3239706,10.101370513439178,-65.64035266637802,-920.3245639801025
1781180527.356025,10.138746351003647,-65.66472351551056,-920.3774333000183
1781180527.38729,10.127062909305096,-65.55519998073578,-920.0993180274963
1781180527.4189181,10.16131043434143,-65.51938503980637,-920.0937747955322
1781180527.450544,10.081250220537186,-65.50956517457962,-920.0282692909241
1781180527.481633,10.204004123806953,-65.53887575864792,-920.3127026557922
1781180527.51223,10.709370486438274,-65.5701532959938,-920.1375246047974
1781180527.5439944,11.266889050602913,-65.56618213653564,-920.0733304023743
1781180527.5755491,12.248223647475243,-65.5749961733818,-919.9248552322388
1781180527.607717,13.276493176817894,-65.62677770853043,-920.0716018676758
1781180527.6382575,14.169537462294102,-65.66286832094193,-919.9270606040955
1781180527.669798,15.258263796567917,-65.70009142160416,-919.8793172836304
1781180527.7018523,16.295811161398888,-65.60614705085754,-919.6327328681946
1781180527.7338934,17.484739422798157,-65.58756530284882,-919.634997844696
1781180527.764426,18.677009269595146,-65.44285267591476,-919.2318916320801
1781180527.7960026,20.150283351540565,-65.50919264554977,-919.2529916763306
1781180527.8269262,21.56056836247444,-65.59029966592789,-919.2066192626953
1781180527.8574734,23.187823593616486,-65.56426733732224,-919.42298412323
1781180527.8885534,24.970263242721558,-65.5277892947197,-919.093668460846
1781180527.9196165,27.117807418107986,-65.4948428273201,-918.7698364257812
1781180527.950962,29.457779601216316,-65.52787870168686,-918.8458919525146
1781180527.9824996,32.09393471479416,-65.56340306997299,-919.2256331443787
1781180528.0140796,34.752171486616135,-65.466970205307,-919.110119342804
1781180528.0441797,37.38265484571457,-65.49996137619019,-919.2025661468506
1781180528.075518,40.15900567173958,-65.48895686864853,-919.6474552154541
1781180528.1071286,43.37126016616821,-65.55427610874176,-919.8459386825562
1781180528.1386724,46.631503850221634,-65.42444229125977,-920.1558232307434
1781180528.1697614,50.0526949763298,-65.42753428220749,-921.7642545700073
1781180528.201383,53.68965119123459,-65.78714400529861,-919.9491143226624
1781180528.2321877,56.97336792945862,-66.08730554580688,-920.0842976570129
1781180528.2633212,59.2428483068943,-65.43824821710587,-920.344352722168
1781180528.2939277,61.77523359656334,-65.34193456172943,-920.6249713897705
1781180528.3254116,63.98235261440277,-65.34667313098907,-921.405553817749
1781180528.356307,65.62066823244095,-65.39689749479294,-921.7516183853149
1781180528.38733,66.72747433185577,-65.36398828029633,-921.861469745636
1781180528.4193826,67.36870855093002,-65.50522893667221,-922.2500920295715
1781180528.4509473,67.5489604473114,-65.50652533769608,-922.2897291183472
1781180528.4814923,67.5567016005516,-65.48921763896942,-922.2138524055481
1781180528.51308,67.52008944749832,-65.49239158630371,-922.3787784576416
1781180528.5451245,67.44347512722015,-65.58917462825775,-922.5124716758728
1781180528.5762086,67.43912398815155,-65.60973823070526,-922.7238297462463
1781180528.608192,67.42046773433685,-65.62358140945435,-922.5516319274902
1781180528.6400251,67.47284531593323,-65.68844616413116,-922.6527214050293
1781180528.6711235,67.48276203870773,-65.71824103593826,-922.8590130805969
1781180528.7031853,67.15677678585052,-65.51893055438995,-922.5776195526123
1781180528.7338464,66.67464971542358,-65.5423104763031,-922.440767288208
1781180528.7639215,65.76119363307953,-65.55519253015518,-922.4129319190979
1781180528.7960074,64.48681652545929,-65.59722125530243,-922.6945042610168
1781180528.8275836,62.889471650123596,-65.59440493583679,-922.3588705062866
1781180528.859133,61.24157831072807,-65.40905684232712,-921.9577312469482
1781180528.8901992,59.95486304163933,-65.40653854608536,-921.8953847885132
1781180528.9217832,58.59103426337242,-65.46136736869812,-922.3794341087341
1781180528.9532747,57.2979673743248,-65.4965341091156,-922.4753379821777
1781180528.9843218,56.11796677112579,-65.64424186944962,-923.0300188064575
1781180529.0154757,55.01515790820122,-65.68478047847748,-923.1314659118652
1781180529.0466566,53.816888481378555,-65.63267856836319,-922.472894191742
1781180529.0777674,52.94942855834961,-65.64968079328537,-922.0776557922363
1781180529.1088738,51.93708464503288,-65.6619742512703,-921.3657379150391
1781180529.139778,50.85957795381546,-65.63414633274078,-919.2566871643066
1781180529.171342,49.97154325246811,-65.65231084823608,-918.4873104095459
1781180529.2039087,48.48092794418335,-65.36653637886047,-917.6814556121826
1781180529.23547,47.16511815786362,-65.16211479902267,-917.8792834281921
1781180529.2670157,46.10716924071312,-65.11274725198746,-919.4146990776062
1781180529.2981405,44.821593910455704,-64.81511145830154,-922.049343585968
1781180529.329731,44.41086947917938,-65.44356048107147,-924.7650504112244
1781180529.3608503,43.53220388293266,-65.80672413110733,-925.2275228500366
1781180529.39246,42.59993135929108,-65.93208014965057,-925.7052540779114
1781180529.4240224,41.75543040037155,-65.96621870994568,-924.9244928359985
1781180529.4551568,40.99826142191887,-65.9864991903305,-924.7783422470093
1781180529.486708,40.21068662405014,-65.95298647880554,-924.4343042373657
1781180529.5178592,39.35984894633293,-65.71823358535767,-923.5683679580688
1781180529.5493975,38.72866556048393,-65.73035567998886,-923.4322309494019
1781180529.5799463,38.03155943751335,-65.72264432907104,-923.0743646621704
1781180529.6121614,37.37042099237442,-65.81830978393555,-923.0280518531799
1781180529.6427062,36.58628836274147,-65.82477688789368,-923.0511784553528
1781180529.67324,35.925332456827164,-65.76482951641083,-923.0087995529175
1781180529.7048047,35.445891320705414,-65.7089501619339,-922.7415919303894
1781180529.7358906,35.12994945049286,-65.72088599205017,-922.6858615875244
1781180529.7669792,35.039544105529785,-65.71821123361588,-922.8105545043945
1781180529.7985318,35.0964330136776,-65.70518761873245,-922.670304775238
1781180529.8291328,35.09761765599251,-65.7498687505722,-922.573983669281
1781180529.86092,35.15351936221123,-65.77791273593903,-922.5153923034668
1781180529.8924625,35.16686707735062,-65.7668262720108,-922.4754571914673
1781180529.9240918,35.22675484418869,-65.6474158167839,-922.4452376365662
1781180529.9551597,35.14575958251953,-65.60132652521133,-922.5708842277527
1781180529.9867003,35.21004691720009,-65.54979830980301,-922.4129319190979
1781180530.0185614,35.179637372493744,-65.65051525831223,-922.6316809654236
1781180530.0500276,35.10558232665062,-65.6297504901886,-922.1954345703125
1781180530.081003,35.14213114976883,-65.57925045490265,-922.0840334892273
1781180530.112556,35.13926640152931,-65.60816615819931,-922.2131967544556
1781180530.1442683,35.185735672712326,-65.58836251497269,-921.9904541969299
1781180530.1758358,35.183850675821304,-65.67046046257019,-922.0710396766663
1781180530.2069116,35.16854718327522,-65.69915264844894,-922.065019607544
1781180530.2384622,35.113390535116196,-65.60501456260681,-921.8605756759644
1781180530.2690175,35.087015479803085,-65.62642753124237,-921.9710230827332
1781180530.300103,35.085465759038925,-65.51782786846161,-921.8354225158691
1781180530.3312914,35.15829145908356,-65.5365139245987,-921.8717217445374
1781180530.3628342,35.10655090212822,-65.55568426847458,-921.8990802764893
1781180530.393904,35.195592790842056,-65.51484763622284,-922.0375418663025
1781180530.4251764,35.10318696498871,-65.46260416507721,-921.979546546936
1781180530.456726,35.161517560482025,-65.51460921764374,-922.1335649490356
1781180530.4882607,35.183317959308624,-65.48714637756348,-921.9974279403687
1781180530.5198243,35.148829221725464,-65.47520309686661,-922.2069978713989
1781180530.5509346,35.15245020389557,-65.49420207738876,-922.4575757980347
1781180530.5830772,34.987252205610275,-65.43044000864029,-922.2533106803894
1781180530.6142569,34.81321409344673,-65.44389575719833,-922.0916628837585
1781180530.6445708,34.42142903804779,-65.33175706863403,-921.4841723442078
1781180530.6761262,34.207891672849655,-65.31648337841034,-921.1732149124146
1781180530.7071733,34.027647227048874,-65.20824134349823,-920.9011197090149
1781180530.7392566,33.75101462006569,-65.23600220680237,-920.8176732063293
1781180530.7703633,33.51753577589989,-64.93432819843292,-920.8720326423645
1781180530.801909,33.27493742108345,-64.48288261890411,-920.9294319152832
1781180530.8332844,32.94092416763306,-64.00422751903534,-920.8654761314392
1781180530.8644779,32.445892691612244,-63.56412172317505,-920.8235740661621
1781180530.8951702,31.93792700767517,-63.018493354320526,-920.9815859794617
1781180530.9273162,31.4323827624321,-62.10096925497055,-920.2532768249512
1781180530.9581232,30.98137490451336,-60.79477816820145,-920.1608300209045
1781180530.989675,30.457837507128716,-58.781079947948456,-919.8437929153442
1781180531.0207155,29.870348051190376,-56.626662611961365,-920.1107621192932
1781180531.0515935,29.12551537156105,-53.84553223848343,-920.027494430542
1781180531.0831378,28.213007375597954,-50.4111647605896,-920.063316822052
1781180531.1142259,27.113238349556923,-46.617522835731506,-919.7708368301392
1781180531.1448402,25.832034647464752,-42.39846020936966,-919.8451638221741
1781180531.1756208,24.33355152606964,-37.58362680673599,-919.7222590446472
1781180531.2070308,22.732121869921684,-32.10701793432236,-919.6823239326477
1781180531.2381713,20.758172497153282,-26.259662583470345,-919.8830127716064
1781180531.269708,18.682414665818214,-19.982943311333656,-920.2483296394348
1781180531.3012502,16.492675989866257,-13.263480737805367,-920.6353425979614
1781180531.3323293,14.260572381317616,-6.261030212044716,-920.7273721694946
1781180531.3638725,11.880089528858662,1.1034514755010605,-921.0317134857178
1781180531.3942478,9.582680650055408,8.611306548118591,-921.208918094635
1781180531.425101,7.14659970253706,16.646036878228188,-921.4764833450317
1781180531.4561636,4.5619504526257515,25.306807830929756,-922.0027327537537
1781180531.4867027,1.9499887712299824,33.92341360449791,-922.4441647529602
1781180531.5178356,-0.90510566951707,42.887136340141296,-922.8872656822205
1781180531.5499206,-3.842443460598588,52.06591635942459,-923.8762259483337
1781180531.581228,-6.792676169425249,60.93977019190788,-925.0540137290955
1781180531.6137898,-9.886926040053368,70.10973989963531,-926.4625906944275
1781180531.644884,-12.77619693428278,78.9269357919693,-927.4368286132812
1781180531.6761017,-15.650471672415733,87.33850717544556,-927.8962016105652
1781180531.707182,-18.44383403658867,95.48712521791458,-928.3049702644348
1781180531.7387245,-21.08076401054859,103.51596027612686,-929.1486144065857
1781180531.770255,-23.598134517669678,111.48007214069366,-930.1378726959229
1781180531.8013387,-25.893883779644966,119.3939596414566,-930.21160364151
1781180531.8329709,-28.222404420375824,127.56022810935974,-930.6759834289551
1781180531.8638103,-30.562836676836014,135.54339110851288,-930.8269023895264
1781180531.895354,-32.95229747891426,143.58451962471008,-930.5084347724915
1781180531.9269462,-35.29522567987442,151.29172801971436,-930.308997631073
1781180531.9580114,-37.64454647898674,158.54768455028534,-929.6036958694458
1781180531.989642,-39.84925523400307,165.7155305147171,-929.439127445221
1781180532.0202634,-41.6671559214592,172.30381071567535,-928.9999008178711
1781180532.0513723,-43.57484728097916,178.29202115535736,-928.1843304634094
1781180532.0819287,-45.230790972709656,184.17593836784363,-927.9657006263733
1781180532.113177,-46.85713350772858,189.81164693832397,-927.7926683425903
1781180532.1442623,-48.59407991170883,195.0523406267166,-927.7456402778625
1781180532.1749651,-50.289712846279144,199.969083070755,-927.7790188789368
1781180532.2056217,-51.880914717912674,204.74262535572052,-927.393913269043
1781180532.2362967,-53.399235010147095,208.8271826505661,-927.2196888923645
1781180532.2674658,-54.99294400215149,212.81759440898895,-926.6017079353333
1781180532.2990134,-56.1852753162384,217.2529399394989,-927.0143508911133
1781180532.3306375,-57.466842234134674,221.44043445587158,-928.0416965484619
1781180532.3617175,-58.510519564151764,225.1165509223938,-927.3838996887207
1781180532.3932502,-59.476934373378754,228.89560461044312,-928.0987977981567
1781180532.4239237,-60.330577194690704,232.5204610824585,-927.8673529624939
1781180532.4550445,-60.97591668367386,236.13891005516052,-926.3928532600403
1781180532.4855902,-61.28956377506256,239.644855260849,-926.948606967926
1781180532.516683,-61.48216500878334,243.48413944244385,-926.8987774848938
1781180532.5472233,-61.73458695411682,246.969074010849,-926.7192482948303
1781180532.5777664,-61.787474900484085,250.57709217071533,-926.2970685958862
1781180532.6089022,-61.60152330994606,254.52235341072083,-926.750123500824
1781180532.6399958,-61.30600720643997,258.99991393089294,-927.3132681846619
1781180532.6711352,-61.28494068980217,262.8936767578125,-928.5493493080139
1781180532.7023244,-61.30585819482803,267.4306035041809,-929.3556809425354
1781180532.73287,-61.44578382372856,271.3837921619415,-929.7345280647278
1781180532.7639103,-61.34972348809242,275.1454710960388,-930.4877519607544
1781180532.7960255,-61.18108704686165,278.8228690624237,-930.5420517921448
1781180532.8271267,-60.91662868857384,282.4522852897644,-931.1527013778687
1781180532.8586805,-60.69783493876457,286.5479588508606,-932.2479963302612
1781180532.89017,-60.59028208255768,290.96901416778564,-933.2059621810913
1781180532.9207947,-60.77539548277855,295.60625553131104,-933.794915676117
1781180532.9523823,-60.864996165037155,301.10064148902893,-933.850347995758
1781180532.9839306,-61.193548142910004,306.9111406803131,-933.6845278739929
1781180533.0153608,-61.456162482500076,313.22264671325684,-932.7889084815979
1781180533.0469122,-61.7036297917366,320.06585597991943,-932.3570728302002
1781180533.077991,-61.89865246415138,327.5343179702759,-932.4004650115967
1781180533.108189,-61.94322556257248,334.8262906074524,-932.4870705604553
1781180533.1397262,-61.97803094983101,342.68108010292053,-932.0158362388611
1781180533.172306,-61.86943128705025,351.03124380111694,-932.3998689651489
1781180533.2019804,-61.83506175875664,358.5720658302307,-932.6634407043457
1781180533.2330716,-61.762209981679916,366.58960580825806,-933.1238865852356
1781180533.2638857,-61.7908351123333,374.568909406662,-933.9614510536194
1781180533.2959483,-61.815716326236725,382.5029730796814,-933.8976144790649
1781180533.3270268,-61.933647841215134,390.1077210903168,-934.8880052566528
1781180533.3575716,-62.09971010684967,397.42761850357056,-935.4773163795471
1781180533.3886821,-62.27356567978859,404.81042861938477,-936.8963837623596
1781180533.419767,-62.62287497520447,411.5426242351532,-936.9748830795288
1781180533.451381,-63.05868178606033,418.00594329833984,-936.4981651306152
1781180533.4829388,-63.60790133476257,423.23121428489685,-934.3053102493286
1781180533.514237,-63.89359384775162,428.3468425273895,-933.3995580673218
1781180533.5452542,-64.4206553697586,433.27438831329346,-931.5900802612305
1781180533.576808,-64.95381146669388,438.7318193912506,-931.0224652290344
1781180533.608015,-65.51475822925568,444.3753659725189,-930.4459691047668
1781180533.63919,-66.03658199310303,449.7031271457672,-929.0415644645691
1781180533.6703389,-66.604845225811,455.3599953651428,-927.9797077178955
1781180533.7019334,-67.32472032308578,461.395263671875,-927.5524020195007
1781180533.7330942,-68.00853461027145,467.16412901878357,-926.4944195747375
1781180533.7651615,-69.11517679691315,473.09479117393494,-925.8968830108643
1781180533.7967093,-70.45141607522964,478.8384735584259,-925.6261587142944
1781180533.826865,-71.99081778526306,484.2219352722168,-924.9522686004639
1781180533.8584104,-73.85455816984177,489.7176921367645,-924.4118332862854
1781180533.8898153,-75.83481073379517,494.8434829711914,-923.7402081489563
1781180533.9209034,-77.82410830259323,499.8263716697693,-922.9558110237122
1781180533.9524484,-79.84674721956253,504.8810839653015,-922.1560955047607
1781180533.9830608,-81.94421976804733,509.7615122795105,-921.6310977935791
1781180534.0141811,-84.04484391212463,514.7088766098022,-921.2927222251892
1781180534.045362,-86.1092060804367,519.4823741912842,-920.9982752799988
1781180534.0761526,-87.89725601673126,524.1478085517883,-921.2004542350769
1781180534.1068666,-89.68531340360641,528.6561846733093,-921.758770942688
1781180534.1384022,-91.56160801649094,532.7371954917908,-921.7090606689453
1781180534.1689503,-93.44996511936188,536.7384552955627,-921.9614267349243
1781180534.2000408,-95.43556720018387,540.8209562301636,-922.2248196601868
1781180534.2311249,-97.26979583501816,545.1581478118896,-922.6379990577698
1781180534.261907,-98.87521713972092,549.1868853569031,-922.8261709213257
1781180534.2924645,-99.98826682567596,552.5709390640259,-922.6366877555847
1781180534.3240232,-101.04968398809433,555.9923648834229,-922.6541519165039
1781180534.3555849,-102.24827378988266,560.2819919586182,-923.9282608032227
1781180534.38721,-103.54001075029373,564.2333030700684,-924.0604043006897
1781180534.4182673,-104.83209043741226,567.7594542503357,-924.2751598358154
1781180534.4491541,-106.37225210666656,571.1063146591187,-924.3682026863098
1781180534.4808772,-108.17865282297134,574.6005773544312,-924.3305921554565
1781180534.5124698,-110.14021188020706,578.3284902572632,-924.3970513343811
1781180534.5440164,-112.12252825498581,581.5183520317078,-923.984169960022
1781180534.5750566,-113.88076841831207,583.9551687240601,-922.5871562957764
1781180534.606263,-115.46719819307327,586.6439342498779,-921.6704368591309
1781180534.63788,-116.9084757566452,588.3879065513611,-919.9312925338745
1781180534.6677575,-118.34261566400528,590.7077789306641,-919.1886782646179
1781180534.6993136,-119.96196210384369,593.3600664138794,-918.7861680984497
1781180534.7308695,-121.8736469745636,596.0801243782043,-918.5503721237183
1781180534.7624137,-123.72156232595444,598.7625122070312,-918.5464382171631
1781180534.7939906,-125.59612095355988,600.9094715118408,-917.7196025848389
1781180534.8245838,-127.47478485107422,603.6992073059082,-918.3796644210815
1781180534.8561459,-129.74654138088226,606.9114804267883,-919.0970063209534
1781180534.887215,-132.2580724954605,610.5403900146484,-919.1809296607971
1781180534.917801,-135.0451111793518,614.2763495445251,-918.809711933136
1781180534.9496796,-137.9765421152115,617.5856590270996,-916.7358875274658
1781180534.9802318,-140.5283659696579,621.0523843765259,-914.7793054580688
1781180535.012287,-142.97166466712952,623.7300634384155,-911.8779301643372
1781180535.042995,-144.94730532169342,626.3244152069092,-909.5895290374756
1781180535.0746047,-146.78524434566498,627.9543042182922,-906.8149328231812
1781180535.1061685,-148.62968027591705,629.1823983192444,-904.2018055915833
1781180535.1377122,-150.2537578344345,629.9592852592468,-901.1508822441101
1781180535.1688669,-152.00605988502502,630.8934688568115,-898.7699747085571
1781180535.1994026,-153.62320840358734,631.5262913703918,-896.0862755775452
1781180535.2310307,-155.0302356481552,632.5860619544983,-894.3329453468323
1781180535.2615738,-156.17254376411438,632.0869326591492,-891.8684124946594
1781180535.2927005,-156.9729596376419,628.375768661499,-885.2117657661438
1781180535.323759,-157.11991488933563,623.8002181053162,-879.0929317474365
1781180535.3557487,-158.50500762462616,627.4167895317078,-881.7374110221863
1781180535.3862872,-159.46923196315765,625.3188848495483,-878.8092136383057
1781180535.4178832,-160.60246527194977,623.7775087356567,-875.6904602050781
1781180535.449433,-162.11318969726562,626.8803477287292,-876.9290447235107
1781180535.4811058,-163.3773148059845,626.6270279884338,-875.013530254364
1781180535.5127337,-164.78532552719116,628.221869468689,-875.8187890052795
1781180535.544807,-164.97617959976196,626.0549426078796,-872.2798824310303
1781180535.576926,-164.38530385494232,622.1728324890137,-866.8999671936035
