time,x,y,z,qw,qx,qy,qz,raw_roll,raw_pitch,raw_yaw,unwrapped_roll,unwrapped_pitch,unwrapped_yaw
3.928869,0.019016,0.024948,0.02539,-0.047741,0.002025,0.998778,-0.01258,-178.54232581676513,-5.469414108282994,179.69803731930014,-178.54232581676513,-5.469414108282994,-180.30196268069986
3.930852,0.01915,0.024875,0.02585,-0.047471,0.002469,0.998818,-0.010134,-178.8212811716893,-5.43864246127261,179.66075178017604,-178.8212811716893,-5.43864246127261,-180.33924821982396
3.936851,0.019413,0.024714,0.026788,-0.046931,0.003358,0.998879,-0.005203,-179.38366497523015,-5.377758254177974,179.58582519648854,-179.38366497523015,-5.377758254177974,-180.41417480351146
3.943108,0.019381,0.02493,0.027024,-0.046319,0.003473,0.998916,-0.003018,-179.63453363801474,-5.308402880665963,179.58465091613434,-179.63453363801474,-5.308402880665963,-180.41534908386566
3.946887,0.019498,0.024845,0.027499,-0.0461,0.003888,0.998929,-0.000511,-179.9206300139884,-5.2842736160545245,179.55032981089556,-179.9206300139884,-5.2842736160545245,-180.44967018910444
3.948872,0.019612,0.024756,0.027978,-0.045913,0.004282,0.998934,0.001984,179.79455419764187,-5.264009636818521,179.51824229281118,-180.20544580235813,-5.264009636818521,-180.48175770718882
3.954882,0.019722,0.024662,0.028462,-0.045746,0.004651,0.998932,0.004476,179.50995776148258,-5.246220029575216,179.48891933603153,-180.49004223851742,-5.246220029575216,-180.51108066396847
3.958884,0.019827,0.024564,0.02895,-0.04561,0.004994,0.998923,0.006962,179.2259266249799,-5.23214497262463,179.4624865766973,-180.7740733750201,-5.23214497262463,-180.5375134233027
3.964854,0.019804,0.024359,0.029239,-0.045423,0.004985,0.998914,0.009141,178.97531441047994,-5.211845882584966,179.47478331310813,-181.02468558952006,-5.211845882584966,-180.52521668689187
3.970884,0.019986,0.024142,0.03022,-0.045199,0.005549,0.998863,0.014092,178.4090259661624,-5.189588435353648,179.43551944714682,-181.5909740338376,-5.189588435353648,-180.56448055285318
3.972886,0.020072,0.024027,0.030716,-0.045085,0.005806,0.998829,0.016573,178.12510982299773,-5.178384030258617,179.41870056336438,-181.87489017700227,-5.178384030258617,-180.58129943663562
3.978889,0.020154,0.023909,0.031215,-0.044968,0.006061,0.998788,0.019062,177.8402483514398,-5.166947658010218,179.40208714298163,-182.1597516485602,-5.166947658010218,-180.59791285701837
3.98285,0.020111,0.023603,0.031513,-0.044922,0.006083,0.998749,0.021105,177.60547467679706,-5.162937944714051,179.4100494486906,-182.39452532320294,-5.162937944714051,-180.5899505513094
3.98684,0.020184,0.023477,0.032011,-0.044774,0.006322,0.998698,0.023597,177.32015255844894,-5.148061093768233,179.39511285789763,-182.67984744155106,-5.148061093768233,-180.60488714210237
3.9909,0.020253,0.023348,0.032511,-0.04461,0.00655,0.998642,0.02608,177.03579070952225,-5.13141955857195,179.38127066539855,-182.96420929047775,-5.13141955857195,-180.61872933460145
3.994872,0.020321,0.023217,0.03301,-0.044426,0.006768,0.998582,0.028554,176.75240040290385,-5.112552785056963,179.36838349074654,-183.24759959709615,-5.112552785056963,-180.63161650925346
3.996846,0.020385,0.023082,0.033511,-0.044213,0.00698,0.998516,0.031012,176.4707781345594,-5.090417026641979,179.3559036434856,-183.5292218654406,-5.090417026641979,-180.6440963565144
4.002858,0.020338,0.023222,0.03379,-0.044682,0.0069,0.99844,0.032752,176.27042620864808,-5.14500066546598,179.37571929804176,-183.72957379135192,-5.14500066546598,-180.62428070195824
4.006868,0.020398,0.023092,0.034285,-0.0444,0.00709,0.998369,0.035182,175.99187244839413,-5.114941969027148,179.36533204061695,-184.00812755160587,-5.114941969027148,-180.63466795938305
4.00899,0.020457,0.02296,0.03478,-0.044071,0.007271,0.998294,0.037594,175.71530462042745,-5.07952338437142,179.35553675013824,-184.28469537957255,-5.07952338437142,-180.64446324986176
4.014992,0.020514,0.022824,0.035275,-0.043713,0.007457,0.998215,0.040005,175.43886219031677,-5.040884780094175,179.34485860509432,-184.56113780968323,-5.040884780094175,-180.65514139490568
4.018859,0.020569,0.022687,0.035769,-0.04336,0.00765,0.99813,0.042397,175.16461605036574,-5.002919734472597,179.33311523718407,-184.83538394963426,-5.002919734472597,-180.66688476281593
4.024854,0.020485,0.023617,0.036011,-0.043092,0.008176,0.998015,0.045187,174.84624745830274,-4.976769088561197,179.28537841267737,-185.15375254169726,-4.976769088561197,-180.71462158732263
4.026873,0.020532,0.023491,0.036494,-0.042757,0.008372,0.997919,0.047542,174.5762305972466,-4.94112753677918,179.2728517373913,-185.4237694027534,-4.94112753677918,-180.7271482626087
4.030858,0.020578,0.023361,0.036976,-0.042405,0.008553,0.997818,0.04987,174.309193618223,-4.9035134881694535,179.26164401675103,-185.690806381777,-4.9035134881694535,-180.73835598324897
4.032827,0.020621,0.02323,0.037456,-0.042043,0.008724,0.997714,0.052192,174.04280206751116,-4.864778664779636,179.2513209209279,-185.95719793248884,-4.864778664779636,-180.7486790790721
4.038868,0.020561,0.024179,0.037854,-0.041161,0.008711,0.997594,0.055101,173.707818572394,-4.765850802884667,179.26151606057775,-186.292181427606,-4.765850802884667,-180.73848393942225
4.042855,0.020596,0.024059,0.038327,-0.040758,0.008885,0.99748,0.057388,173.44539641010564,-4.722527799831814,179.249883591077,-186.55460358989436,-4.722527799831814,-180.750116408923
4.047136,0.02063,0.023937,0.038796,-0.040339,0.009067,0.997362,0.059661,173.18459192813918,-4.677496566543682,179.2369586835286,-186.81540807186082,-4.677496566543682,-180.7630413164714
4.050905,0.020663,0.023813,0.039261,-0.039887,0.009249,0.997241,0.061921,172.92525235212523,-4.628763688027023,179.22353435741474,-187.07474764787477,-4.628763688027023,-180.77646564258526
