time,x,y,z,roll,pitch,yaw
10.970099,0.05791,-0.025313,0.021263,-176.38330602543235,0.6681505951382305,177.05876642551908
10.972231,0.05791,-0.025311,0.021261,-176.4104733516346,0.6661837381000782,177.05157285312248
10.978101,0.057909,-0.025308,0.021258,-176.43464538967535,0.6640326660618605,177.04530383805937
10.980067,0.057909,-0.025305,0.021256,-176.45978407790554,0.6634588003541048,177.0390870795109
10.984126,0.057908,-0.025303,0.021254,-176.4860030988964,0.6603439029436137,177.03244093762595
10.990157,0.057901,-0.025286,0.021182,-176.45044960906256,0.6525614750201877,177.01379279267022
10.994055,0.057901,-0.025283,0.02118,-176.4785567008138,0.651582858630294,177.006743806058
11.002085,0.0579,-0.025278,0.021177,-176.5284077063181,0.6521261962101085,176.99482249382547
11.004046,0.057899,-0.025275,0.021174,-176.55486649158252,0.6498999029109537,176.9884273376521
11.010187,0.057892,-0.02526,0.021101,-176.51841808220323,0.6374788482080302,176.9648371948745
11.014115,0.057891,-0.025257,0.021099,-176.54373855338122,0.635505792477248,176.95846119788428
11.01806,0.057891,-0.025255,0.021097,-176.56741053711977,0.6361923280313572,176.95275089676915
11.020227,0.05789,-0.025252,0.021095,-176.58938616882617,0.6334672673406311,176.94752240634557
11.026207,0.05789,-0.02525,0.021094,-176.6134703560443,0.636766975640925,176.94211689847353
11.032063,0.057888,-0.02522,0.020998,-176.512204149304,0.687453750981138,176.95616928887134
11.034068,0.057888,-0.025217,0.020996,-176.53840223609498,0.687966855489649,176.9502038243718
11.038048,0.057888,-0.025215,0.020994,-176.56007094854587,0.6866154787870504,176.94535166744888
11.040073,0.057887,-0.025213,0.020992,-176.58242148302634,0.6854722641023722,176.94049221673333
11.04407,0.057887,-0.02521,0.02099,-176.607088686716,0.6845093870426331,176.93518206501832
11.050075,0.057885,-0.025181,0.020893,-176.5068021992302,0.7329332025401638,176.94760083237807
11.052047,0.057883,-0.025178,0.02089,-176.5276188856631,0.7254108483583869,176.9427859758759
11.062118,0.057883,-0.025173,0.020886,-176.5740650478421,0.7234156916753189,176.93329354488435
11.064118,0.057882,-0.025171,0.020884,-176.59777967252347,0.7215426142062469,176.928518231233
11.068048,0.057899,-0.025135,0.020802,-176.48357121513737,0.8186001484766666,176.97167953703033
11.074053,0.057899,-0.025132,0.0208,-176.507735153003,0.8163757020797294,176.96709565497483
11.08003,0.057896,-0.025126,0.020794,-176.56211743189652,0.8058346304361285,176.95669146474967
11.086055,0.057896,-0.025124,0.020791,-176.5873594082537,0.8050623901418951,176.95227103670658
11.09009,0.057922,-0.025099,0.02072,-176.4775292205473,0.9040795220658228,176.99049571281236
11.098102,0.057922,-0.025093,0.020715,-176.52863596260062,0.9001136227366235,176.9821001575961
11.100083,0.057921,-0.02509,0.020712,-176.55345677341526,0.8964772272494397,176.9781468503826
11.104138,0.05792,-0.025087,0.020709,-176.57985697373292,0.8915445650652509,176.97392164940055
11.110076,0.057944,-0.025062,0.020632,-176.4615189561384,0.9779520395633816,177.01111431496753
11.116101,0.057942,-0.025057,0.020626,-176.51142155480534,0.9672296417377158,177.0037557150295
11.122096,0.057941,-0.025053,0.020623,-176.53705063757454,0.9639103004518979,177.0001317938109
11.124086,0.057941,-0.02505,0.020621,-176.5629526398941,0.9622975976113534,176.9966734004706
11.130109,0.057964,-0.025026,0.020542,-176.45714012325507,1.043717242704571,177.0242891601414
11.138075,0.057962,-0.025021,0.020537,-176.50101570203455,1.0351713704471217,177.01862563198023
11.140049,0.057962,-0.025018,0.020534,-176.52342735161176,1.0319145438157287,177.01581403331946
11.146077,0.057961,-0.025015,0.020531,-176.54645403303732,1.0255476758486497,177.01291125801373
11.150068,0.057983,-0.024992,0.020449,-176.43900082512596,1.1009909429101354,177.03814181611284
11.158054,0.057981,-0.024985,0.020443,-176.49096806155995,1.0907539482581778,177.03220592180776
11.162076,0.05798,-0.024983,0.02044,-176.51386506131476,1.0839218987885078,177.02973371480357
11.164051,0.057979,-0.024979,0.020436,-176.53941912266635,1.0776004049165482,177.0270310872807
11.170081,0.057998,-0.024957,0.020352,-176.43783875214814,1.142823905994228,177.04368515908868
11.174112,0.057997,-0.024954,0.020349,-176.4588977378711,1.1361492231793937,177.0414446653875
11.178117,0.057996,-0.024951,0.020346,-176.48253565070002,1.131016777171074,177.03912886604047
11.182059,0.057996,-0.024948,0.020344,-176.505639618305,1.1278371385145682,177.0371021284319
11.186053,0.057995,-0.024945,0.020341,-176.52973798645334,1.123259100142615,177.03490808491054
11.194041,0.058013,-0.024919,0.020252,-176.4606926375221,1.1813487665872249,177.0469468882381
11.198061,0.058012,-0.024916,0.020249,-176.48372449907725,1.1754190215009617,177.04493845599538
11.200155,0.058011,-0.024913,0.020246,-176.50497630691873,1.1671215421306782,177.04310909892646
11.206093,0.058011,-0.02491,0.020243,-176.52988640761032,1.162632371482185,177.0411376891114
11.210091,0.058029,-0.024887,0.020158,-176.43101858372842,1.2240045489922895,177.06093438884253
11.212072,0.058029,-0.024884,0.020155,-176.4552970745858,1.2220527042775788,177.05913980801444
11.218123,0.058029,-0.02488,0.020153,-176.4808377625328,1.2198395371159743,177.05733159941164
11.222086,0.058028,-0.024877,0.020149,-176.50600131367926,1.2119057024124602,177.05535168460574
11.226182,0.058027,-0.024874,0.020146,-176.53180490699776,1.206590163379931,177.05344856165834
11.230093,0.058045,-0.024852,0.02006,-176.42951804777877,1.263999965818953,177.0704365851431
11.234088,0.058045,-0.024848,0.020058,-176.45435138013565,1.2610021941835967,177.06871672905152
11.238049,0.058044,-0.024845,0.020054,-176.47677861544022,1.2535862776852311,177.06723371795866
11.242083,0.058043,-0.024842,0.02005,-176.5001900502737,1.2447712759191312,177.0655747874506
11.246068,0.058042,-0.024839,0.020047,-176.52527018064416,1.2377487372783693,177.06397222239255
11.254115,0.058059,-0.024815,0.019959,-176.44701886013212,1.2916826213528227,177.07661958138578
11.258075,0.058058,-0.024812,0.019955,-176.47092242885486,1.2838826343613412,177.0752133657534
11.262066,0.058057,-0.024809,0.019952,-176.49442796464294,1.27873037322374,177.07377501818945
11.266083,0.058056,-0.024805,0.019948,-176.5198237937841,1.270666562064202,177.07224264004097
11.274073,0.058072,-0.024779,0.019856,-176.45103689564763,1.3193468948614344,177.08717062859694
11.278055,0.058071,-0.024776,0.019853,-176.4741369515673,1.3114516315936096,177.0858807202158
11.280041,0.05807,-0.024773,0.019849,-176.49964499843927,1.3037265048877644,177.0844539437814
11.290393,0.058084,-0.024749,0.019756,-176.4222669311921,1.3405724940521329,177.09226499081558
11.292064,0.058083,-0.024746,0.019752,-176.4455064706506,1.3337025746852806,177.09111344835722
11.296065,0.058082,-0.024743,0.019749,-176.46489259198276,1.3242872700251787,177.09015577003055
11.302144,0.058081,-0.02474,0.019745,-176.49079674697455,1.318377249091168,177.08912900607154
11.308062,0.058095,-0.024717,0.019652,-176.41671051825486,1.3570949966006032,177.0929538001489
11.314047,0.058095,-0.024714,0.019649,-176.4398326628478,1.3502209856465253,177.0920288322034
11.318135,0.058094,-0.024711,0.019645,-176.4634209773929,1.34367849069708,177.09111114121765
11.320022,0.058093,-0.024708,0.019642,-176.4857827691802,1.338770262765042,177.09025499124982
11.330056,0.058108,-0.024685,0.01955,-176.413822332955,1.3792932345279307,177.09333138404182
11.33207,0.058107,-0.024681,0.019546,-176.44046333017067,1.3709548592477108,177.09231629430178
11.338085,0.058107,-0.024678,0.019543,-176.46644559517125,1.3684798151199828,177.0913755061108
11.340031,0.058106,-0.024675,0.01954,-176.48751036753544,1.3621116890275324,177.09060090326088
11.350066,0.058119,-0.024652,0.019445,-176.42124969293963,1.3957805938660235,177.0918094229831
11.352025,0.058117,-0.024649,0.019441,-176.4412849026777,1.3849697996040036,177.09090013213418
11.356042,0.058116,-0.024646,0.019437,-176.46450078973837,1.3773980248472384,177.0901768922539
11.362058,0.058115,-0.024643,0.019433,-176.48653543953316,1.3683667825427885,177.08942731690132
11.37005,0.058127,-0.02462,0.019339,-176.41346638563851,1.3985968288904234,177.09610992485963
11.374053,0.058126,-0.024617,0.019335,-176.43509521792214,1.3916363996680243,177.09553737438952
11.378094,0.058126,-0.024614,0.019333,-176.46024779475727,1.388144850144449,177.09479993472428
11.38004,0.058125,-0.024611,0.019329,-176.48517160778283,1.3801895968531046,177.0939277378729
11.386058,0.058124,-0.024608,0.019326,-176.5032290730284,1.3726316833616548,177.09338478728344
11.390076,0.058138,-0.024589,0.019235,-176.40262916813998,1.415660774007087,177.09848811639998
11.392664,0.058137,-0.024587,0.019232,-176.4235662539222,1.4088352630236507,177.09780218439013
11.398072,0.058136,-0.024584,0.019228,-176.44651868783504,1.3998964708809825,177.09703300389234
11.40002,0.058135,-0.024581,0.019225,-176.46618069093714,1.3925233047957963,177.09658224960452
11.404049,0.058134,-0.024578,0.019221,-176.48763817629953,1.3833863758354483,177.09606330520128
11.410253,0.058148,-0.024559,0.019131,-176.39429760147695,1.4273935636808215,177.100557462671
11.41407,0.058147,-0.024556,0.019127,-176.41632510702544,1.4181316875020782,177.09989897106237
11.418037,0.058146,-0.024553,0.019124,-176.43867645594452,1.4129853557444083,177.09936158047455
11.422057,0.058146,-0.02455,0.019122,-176.4581704074081,1.4079125254306684,177.0988683725858
11.424112,0.058144,-0.024546,0.019117,-176.4863891124784,1.3983794373490956,177.0981432650789
11.428086,0.058158,-0.024527,0.019026,-176.39295738396348,1.4392915791577032,177.10254362462473
11.434109,0.058156,-0.024524,0.019021,-176.41575608835495,1.4285183766984484,177.10194677518967
11.438073,0.058155,-0.024521,0.019017,-176.43637228738052,1.4181454718174844,177.10126570511022
11.446041,0.058153,-0.024515,0.019011,-176.481131627428,1.4048681892394272,177.10034746057113
11.452115,0.058166,-0.024496,0.018919,-176.38762246169816,1.446619565169707,177.10363880178707
11.454053,0.058165,-0.024493,0.018914,-176.4107184148087,1.4341162517189268,177.1030948496762
