time,x,y,z,tracker_x0,tracker_y0,tracker_z0,qw,qx,qy,qz,raw_roll,raw_pitch,raw_yaw,unwrapped_roll,unwrapped_pitch,unwrapped_yaw
10.773937,0.19481,0.061026,0.355898,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.096701,0.203215,-0.974145,-0.019839,175.45432510722583,-10.389472807696187,-156.0197004167439,175.45432510722583,-10.389472807696187,-156.0197004167439
10.777948,0.195233,0.06108,0.35614,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.09737,0.20357,-0.974033,-0.018416,175.59511642581583,-10.497073074388917,-155.98573165248,175.59511642581583,-10.497073074388917,-155.98573165248
10.781946,0.195663,0.061127,0.356384,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.098023,0.203918,-0.973921,-0.016918,175.74484008592032,-10.604791300104663,-155.95356097252446,175.74484008592032,-10.604791300104663,-155.95356097252446
10.790124,0.199933,0.062189,0.35761,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.100615,0.202453,-0.974026,-0.012744,176.17017668334714,-11.001992377238114,-156.14733647408661,176.17017668334714,-11.001992377238114,-156.14733647408661
10.793937,0.200472,0.062235,0.357871,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.101322,0.202839,-0.973895,-0.010871,176.3609197363832,-11.124634165235367,-156.11518417930085,176.3609197363832,-11.124634165235367,-156.11518417930085
10.797961,0.201015,0.062267,0.358128,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.102097,0.203251,-0.973749,-0.008792,176.57306034846277,-11.259897142561247,-156.08187774278665,176.57306034846277,-11.259897142561247,-156.08187774278665
10.802091,0.201565,0.062285,0.358382,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.102919,0.20369,-0.973589,-0.006478,176.81042051067945,-11.406152665352963,-156.047915156553,176.81042051067945,-11.406152665352963,-156.047915156553
10.805974,0.20539,0.06052,0.360065,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.101202,0.201054,-0.974338,0.001135,177.75016603638431,-11.400523746701305,-156.45680704950635,177.75016603638431,-11.400523746701305,-156.45680704950635
10.809977,0.206005,0.060579,0.360345,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.102155,0.201494,-0.97414,0.003923,178.03896736785882,-11.57248419093086,-156.42840377550027,178.03896736785882,-11.57248419093086,-156.42840377550027
10.817944,0.207243,0.060704,0.360899,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.10399,0.202176,-0.973762,0.00993,178.67004034492317,-11.919560766202112,-156.4025318119584,178.67004034492317,-11.919560766202112,-156.4025318119584
10.821973,0.207865,0.060777,0.361185,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.10495,0.202425,-0.973575,0.012686,178.95766802919974,-12.092426756087983,-156.39848469280244,178.95766802919974,-12.092426756087983,-156.39848469280244
10.825983,0.210221,0.061354,0.362169,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.106392,0.202007,-0.973466,0.015424,179.24025128663035,-12.319887090940156,-156.47151492004727,179.24025128663035,-12.319887090940156,-156.47151492004727
10.829959,0.2109,0.061466,0.362487,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.107627,0.20215,-0.973259,0.017875,179.48823541278634,-12.516734601865256,-156.47641842545474,179.48823541278634,-12.516734601865256,-156.47641842545474
10.833938,0.211578,0.061592,0.362816,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.108959,0.202224,-0.97305,0.020176,179.71783902997316,-12.721088757451264,-156.48781541364994,179.71783902997316,-12.721088757451264,-156.48781541364994
10.838056,0.212256,0.061731,0.363152,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.11038,0.202227,-0.972843,0.022311,179.92749063535643,-12.931653355367088,-156.50587321030386,179.92749063535643,-12.931653355367088,-156.50587321030386
10.841952,0.212936,0.061885,0.363492,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.111895,0.202145,-0.972639,0.024278,-179.8829448641745,-13.14888554128489,-156.53201457971113,180.1170551358255,-13.14888554128489,-156.53201457971113
10.845968,0.214465,0.063693,0.36482,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.114398,0.201381,-0.97247,0.025691,-179.7706844502548,-13.464603577952705,-156.6279369422637,180.2293155497452,-13.464603577952705,-156.6279369422637
10.849971,0.215202,0.063896,0.365194,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.115938,0.201085,-0.972306,0.02727,-179.62244081493,-13.675436164131668,-156.67576160669333,180.37755918507,-13.675436164131668,-156.67576160669333
10.853958,0.215954,0.064114,0.365566,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.117352,0.20069,-0.972181,0.028554,-179.50328658595967,-13.865044450681065,-156.73260877528173,180.49671341404033,-13.865044450681065,-156.73260877528173
10.857954,0.216721,0.064347,0.365937,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.118568,0.200221,-0.972103,0.029476,-179.41959965297204,-14.023748097581056,-156.7948269233871,180.58040034702796,-14.023748097581056,-156.7948269233871
10.861944,0.217503,0.064589,0.366307,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.119582,0.199705,-0.972068,0.030031,-179.37233972767555,-14.15100810934069,-156.85889345905326,180.62766027232445,-14.15100810934069,-156.85889345905326
10.865943,0.217181,0.069707,0.367213,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.117659,0.197593,-0.972662,0.032284,-179.03717856214567,-13.983535479180397,-157.15172555185777,180.96282143785433,-13.983535479180397,-157.15172555185777
10.873938,0.218767,0.070298,0.368014,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.119012,0.196398,-0.972738,0.032324,-179.04643388214546,-14.136435775410753,-157.28885354183953,180.95356611785454,-14.136435775410753,-157.28885354183953
10.877936,0.219573,0.070573,0.368421,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.119657,0.195722,-0.972796,0.032287,-179.05557873664895,-14.207971085210913,-157.36615002996666,180.94442126335105,-14.207971085210913,-157.36615002996666
10.881932,0.220385,0.070825,0.368836,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.120384,0.194976,-0.972856,0.032301,-179.05960413733644,-14.289914218161737,-157.4521784468247,180.94039586266356,-14.289914218161737,-157.4521784468247
10.885993,0.22099,0.07101,0.369695,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.12187,0.19332,-0.973025,0.031589,-179.15071730039216,-14.440748989332615,-157.6332917311793,180.84928269960784,-14.440748989332615,-157.6332917311793
10.889963,0.221803,0.071198,0.370139,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.122869,0.192466,-0.973058,0.031921,-179.12232564042895,-14.56065310577405,-157.7353405992417,180.87767435957105,-14.56065310577405,-157.7353405992417
10.893942,0.222617,0.071355,0.370594,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.123949,0.191596,-0.973075,0.032435,-179.07431844506894,-14.69373509335452,-157.8415291692918,180.92568155493106,-14.69373509335452,-157.8415291692918
10.89793,0.223428,0.071481,0.371059,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.125045,0.190734,-0.973083,0.033086,-179.0107165754077,-14.831637477655107,-157.94889210229897,180.9892834245923,-14.831637477655107,-157.94889210229897
10.901953,0.22424,0.071579,0.371539,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.126101,0.189898,-0.973085,0.033814,-178.9374345009917,-14.966628510860824,-158.05456093387474,181.0625654990083,-14.966628510860824,-158.05456093387474
10.905947,0.222842,0.075099,0.372476,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.12129,0.191101,-0.973237,0.039741,-178.1647872661346,-14.55308666425539,-158.01628008093832,181.8352127338654,-14.55308666425539,-158.01628008093832
10.909945,0.223552,0.075217,0.373001,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.122121,0.190347,-0.973252,0.040444,-178.09063565795225,-14.661374032773839,-158.1134172947189,181.90936434204775,-14.661374032773839,-158.1134172947189
10.913955,0.224252,0.075313,0.37354,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.122794,0.189646,-0.973279,0.041042,-178.0257102622293,-14.749442895963973,-158.20341219503388,181.9742897377707,-14.749442895963973,-158.20341219503388
10.917965,0.224938,0.07539,0.374093,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.123318,0.188995,-0.97332,0.041489,-177.97555205990835,-14.817330095206025,-158.28586352162128,182.02444794009165,-14.817330095206025,-158.28586352162128
10.921986,0.225608,0.075446,0.374658,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.123728,0.188391,-0.973374,0.041746,-177.94545833732084,-14.868198652513613,-158.36042321881462,182.05454166267916,-14.868198652513613,-158.36042321881462
10.929953,0.225638,0.075335,0.376007,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.123752,0.187644,-0.973506,0.041967,-177.90879401368713,-14.874124574344956,-158.45299666094746,182.09120598631287,-14.874124574344956,-158.45299666094746
10.933938,0.226199,0.07532,0.3766,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.124011,0.187214,-0.973565,0.041743,-177.93358233766804,-14.897776263558603,-158.50026840899244,182.06641766233196,-14.897776263558603,-158.50026840899244
10.937958,0.226733,0.075283,0.377197,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.124295,0.18687,-0.973611,0.04138,-177.97630645035466,-14.921495024692893,-158.53518433303182,182.02369354964534,-14.921495024692893,-158.53518433303182
10.942023,0.227239,0.075218,0.377794,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.124641,0.186612,-0.973636,0.040903,-178.03488572894778,-14.949993670306904,-158.55782315809324,181.96511427105222,-14.949993670306904,-158.55782315809324
10.945944,0.226149,0.075086,0.378709,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.123138,0.186379,-0.973842,0.041609,-177.91710469490238,-14.793969717254116,-158.60132812782217,182.08289530509762,-14.793969717254116,-158.60132812782217
10.949935,0.226536,0.074966,0.379307,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.123721,0.186256,-0.973814,0.041076,-177.98937262758437,-14.848483354723344,-158.60625894817596,182.01062737241563,-14.848483354723344,-158.60625894817596
10.953935,0.226895,0.074812,0.379896,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.124433,0.18618,-0.973758,0.040616,-178.0567565846793,-14.919343359245412,-158.60614774037484,181.9432434153207,-14.919343359245412,-158.60614774037484
10.95796,0.22723,0.074621,0.380476,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.125276,0.186153,-0.973668,0.040293,-178.11194269148638,-15.008111468283692,-158.60149907040815,181.88805730851362,-15.008111468283692,-158.60149907040815
10.961958,0.227546,0.074395,0.381044,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.126216,0.186184,-0.973546,0.040157,-178.1485719888657,-15.112037662660988,-158.5922005931668,181.8514280111343,-15.112037662660988,-158.5922005931668
10.965993,0.225642,0.076807,0.381392,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.1258,0.184862,-0.973746,0.042653,-177.82996940386846,-15.11541968776688,-158.78902478091854,182.17003059613154,-15.11541968776688,-158.78902478091854
10.969946,0.225855,0.076568,0.381927,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.126873,0.185002,-0.973567,0.042944,-177.82156648201746,-15.24388140971408,-158.77284425972496,182.17843351798254,-15.24388140971408,-158.77284425972496
10.973935,0.226058,0.076297,0.382447,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.127979,0.185171,-0.973368,0.043458,-177.78856450816016,-15.380955576385754,-158.7564873746461,182.21143549183984,-15.380955576385754,-158.7564873746461
10.977988,0.226256,0.075993,0.382952,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.129078,0.185356,-0.973154,0.044195,-177.72986068337704,-15.522047391078505,-158.74159627524068,182.27013931662296,-15.522047391078505,-158.74159627524068
10.985953,0.225218,0.075729,0.383792,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.130781,0.18523,-0.972833,0.046707,-177.47322086008327,-15.768977566004532,-158.78949967848177,182.52677913991673,-15.768977566004532,-158.78949967848177
10.990015,0.225365,0.075355,0.384259,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.131646,0.185458,-0.972613,0.047946,-177.3518437648513,-15.894396559125939,-158.77860526103046,182.6481562351487,-15.894396559125939,-158.77860526103046
10.99394,0.225513,0.074961,0.384719,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.132373,0.185688,-0.972404,0.049264,-177.21832596709885,-16.00585213127437,-158.7693075028685,182.78167403290115,-16.00585213127437,-158.7693075028685
10.997957,0.225662,0.074551,0.385176,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.132956,0.185928,-0.97221,0.050604,-177.07929707871654,-16.101494048246114,-158.75985801965268,182.92070292128346,-16.101494048246114,-158.75985801965268
11.001924,0.225809,0.074127,0.385634,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.13341,0.186183,-0.97203,0.051913,-176.94132168669455,-16.181897006427505,-158.74866351676033,183.05867831330545,-16.181897006427505,-158.74866351676033
11.005927,0.224333,0.075391,0.385739,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.133569,0.18655,-0.971856,0.053423,-176.77558841997504,-16.233455930444975,-158.7281946941034,183.22441158002496,-16.233455930444975,-158.7281946941034
11.013962,0.224503,0.074527,0.386651,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.134047,0.187092,-0.971571,0.055475,-176.55664766814564,-16.33364138934945,-158.69464941350023,183.44335233185436,-16.33364138934945,-158.69464941350023
11.017919,0.22457,0.074077,0.387114,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.134238,0.187365,-0.971447,0.056262,-176.47395527838262,-16.373233172039846,-158.67401589311274,183.52604472161738,-16.373233172039846,-158.67401589311274
11.021956,0.224621,0.073614,0.387579,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.134427,0.187636,-0.971333,0.056877,-176.41118035624913,-16.40893823354017,-158.65088504474917,183.58881964375087,-16.40893823354017,-158.65088504474917
11.025963,0.223135,0.074213,0.387794,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.134319,0.187681,-0.971292,0.057676,-176.3167669982127,-16.413968102480403,-158.65865192662307,183.6832330017873,-16.413968102480403,-158.65865192662307
11.02993,0.223108,0.073736,0.388257,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.134514,0.187975,-0.971195,0.057887,-176.30148134328377,-16.441801148886174,-158.62618027071116,183.69851865671623,-16.441801148886174,-158.62618027071116
11.033967,0.223063,0.073239,0.388716,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.134716,0.188271,-0.97111,0.057893,-176.31024185776104,-16.466055915131076,-158.59020429691196,183.68975814223896,-16.466055915131076,-158.59020429691196
11.041951,0.222926,0.072177,0.389617,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.135216,0.188872,-0.970947,0.057497,-176.3774578962937,-16.516669286203214,-158.51014311947168,183.6225421037063,-16.516669286203214,-158.51014311947168
11.045943,0.222837,0.071604,0.390054,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.135485,0.189205,-0.970859,0.057252,-176.41754255195073,-16.543211690758383,-158.46534564073136,183.58245744804927,-16.543211690758383,-158.46534564073136
11.049962,0.220326,0.074602,0.389352,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.133283,0.188657,-0.971177,0.058816,-176.1790673907651,-16.324366682487202,-158.561949633943,183.8209326092349,-16.324366682487202,-158.561949633943
11.053957,0.220141,0.074034,0.389735,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.133528,0.189072,-0.971068,0.058732,-176.2012240894831,-16.352059971082202,-158.5101223659594,183.7987759105169,-16.352059971082202,-158.5101223659594
11.057946,0.219948,0.073432,0.390104,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.133765,0.189534,-0.970941,0.058806,-176.2056881201793,-16.38243315136597,-158.45517360262755,183.7943118798207,-16.38243315136597,-158.45517360262755
11.062007,0.219749,0.072798,0.390459,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.134007,0.190029,-0.970794,0.059075,-176.1881932724297,-16.417730563451293,-158.39932938759847,183.8118067275703,-16.417730563451293,-158.39932938759847
11.069959,0.216821,0.076673,0.390323,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.135031,0.191358,-0.970257,0.061236,-175.98220126294717,-16.58667832612305,-158.27205109057553,184.01779873705283,-16.58667832612305,-158.27205109057553
11.07395,0.216552,0.076036,0.390624,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.135211,0.191947,-0.970057,0.062168,-175.88805450748978,-16.630034173872104,-158.21596201602776,184.11194549251022,-16.630034173872104,-158.21596201602776
11.077941,0.216277,0.075377,0.390911,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.135336,0.192543,-0.969851,0.063253,-175.77505690078505,-16.670621350913443,-158.1616228684556,184.22494309921495,-16.670621350913443,-158.1616228684556
11.081982,0.215999,0.074701,0.391185,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.135422,0.193135,-0.969643,0.064433,-175.65010338961892,-16.708973253307672,-158.1094226450052,184.34989661038108,-16.708973253307672,-158.1094226450052
11.08597,0.214059,0.077029,0.390929,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.13613,0.193389,-0.969364,0.066349,-175.44696111905267,-16.832895288188432,-158.10913641370195,184.55303888094733,-16.832895288188432,-158.10913641370195
11.089949,0.213734,0.076378,0.391166,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.136199,0.193916,-0.969164,0.067584,-175.31408780684376,-16.87050327616288,-158.06595761599547,184.68591219315624,-16.87050327616288,-158.06595761599547
11.093934,0.213409,0.075718,0.391389,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.136286,0.194378,-0.968973,0.068802,-175.18241042082704,-16.909575668538462,-158.03030256647065,184.81758957917296,-16.909575668538462,-158.03030256647065
11.097981,0.213082,0.075049,0.391595,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.136399,0.194773,-0.968793,0.069993,-175.05324326344245,-16.95079219889123,-158.00236370351328,184.94675673655755,-16.95079219889123,-158.00236370351328
11.101947,0.212758,0.074373,0.391787,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.136495,0.195109,-0.968627,0.07115,-174.92658451313156,-16.989083480547723,-157.9809845293033,185.07341548686844,-16.989083480547723,-157.9809845293033
11.105932,0.209215,0.081303,0.391315,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.133569,0.193665,-0.968999,0.075454,-174.33695301721767,-16.74316610104697,-158.22948590669984,185.66304698278233,-16.74316610104697,-158.22948590669984
11.109908,0.208808,0.080764,0.391477,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.133578,0.193949,-0.968863,0.07646,-174.22500836112079,-16.767949787283158,-158.21192733019376,185.77499163887921,-16.767949787283158,-158.21192733019376
11.113967,0.208405,0.080219,0.391629,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.133569,0.194214,-0.968737,0.077393,-174.1208278319526,-16.78900439517814,-158.19541640957806,185.8791721680474,-16.78900439517814,-158.19541640957806
11.117967,0.208005,0.079665,0.391774,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.133562,0.194461,-0.968615,0.078304,-174.0189231828896,-16.809735761573336,-158.18071969418727,185.9810768171104,-16.809735761573336,-158.18071969418727
11.125927,0.205348,0.081697,0.39179,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.132947,0.194434,-0.968482,0.081014,-173.68969970439474,-16.799132659553965,-158.22893134053706,186.31030029560526,-16.799132659553965,-158.22893134053706
11.129932,0.204908,0.081167,0.39192,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.132906,0.194592,-0.968375,0.081979,-173.57917325144595,-16.816687793858108,-158.22590550038558,186.42082674855405,-16.816687793858108,-158.22590550038558
11.133983,0.204471,0.080628,0.392047,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.132828,0.194741,-0.968271,0.082965,-173.46523502116594,-16.830440944185177,-158.22424339810794,186.53476497883406,-16.830440944185177,-158.22424339810794
11.137933,0.204035,0.080079,0.392173,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.132689,0.194894,-0.968175,0.083944,-173.35091430708255,-16.837165364343488,-158.2220140521256,186.64908569291745,-16.837165364343488,-158.2220140521256
11.14195,0.203602,0.07952,0.392299,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.132478,0.195067,-0.968087,0.084885,-173.23987089567007,-16.835026792590355,-158.2166794601857,186.76012910432993,-16.835026792590355,-158.2166794601857
11.145929,0.20161,0.081774,0.392035,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.13169,0.195063,-0.96806,0.086416,-173.04489705510508,-16.778992196343175,-158.24199562767936,186.95510294489492,-16.778992196343175,-158.24199562767936
11.149944,0.201136,0.081247,0.392162,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.131367,0.195307,-0.967986,0.087186,-172.9527401028152,-16.760928350224766,-158.22506276033957,187.0472598971848,-16.760928350224766,-158.22506276033957
11.153992,0.200658,0.080709,0.392293,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.131049,0.195572,-0.967913,0.08788,-172.86991565653648,-16.74195411208004,-158.20428940669822,187.13008434346352,-16.74195411208004,-158.20428940669822
11.157938,0.200178,0.08016,0.392431,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.130774,0.195835,-0.967837,0.088538,-172.79213943624924,-16.72709925298879,-158.18315744667052,187.20786056375076,-16.72709925298879,-158.18315744667052
11.161965,0.199695,0.0796,0.392573,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.130566,0.196101,-0.96775,0.089202,-172.71510036420702,-16.720050871906956,-158.16179998473856,187.28489963579298,-16.720050871906956,-158.16179998473856
11.165948,0.196216,0.087783,0.391431,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.130035,0.195276,-0.96776,0.091641,-172.40517933593844,-16.706903163850036,-158.3007033227567,187.59482066406156,-16.706903163850036,-158.3007033227567
11.169921,0.195666,0.087355,0.391562,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.129949,0.195566,-0.967646,0.09235,-172.32583434122176,-16.714942148666633,-158.27735890460747,187.67416565877824,-16.714942148666633,-158.27735890460747
11.173948,0.195117,0.086921,0.391697,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.129894,0.195867,-0.967524,0.093069,-172.24614954259167,-16.726854345497546,-158.25290465704103,187.75385045740833,-16.726854345497546,-158.25290465704103
11.181944,0.194029,0.086045,0.391974,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.129805,0.196492,-0.967276,0.094435,-172.09597673196095,-16.751776988438674,-158.1999761952858,187.90402326803905,-16.751776988438674,-158.1999761952858
11.185937,0.192285,0.088045,0.391515,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.130016,0.196286,-0.9672,0.095356,-171.9892041222669,-16.794329222060377,-158.24053630751214,188.0107958777331,-16.794329222060377,-158.24053630751214
11.189981,0.191728,0.087644,0.391639,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.129935,0.19658,-0.967094,0.095931,-171.92563876430003,-16.800188695589842,-158.21447013415013,188.07436123569997,-16.800188695589842,-158.21447013415013
11.193995,0.191181,0.087244,0.39176,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.12983,0.196852,-0.966999,0.096472,-171.86516699363884,-16.802428478996706,-158.1904592305801,188.13483300636116,-16.802428478996706,-158.1904592305801
11.197953,0.190644,0.086844,0.391876,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.129694,0.197097,-0.966915,0.096997,-171.80545109542993,-16.800597694744393,-158.1693717038562,188.19454890457007,-16.800597694744393,-158.1693717038562
11.201925,0.190117,0.086445,0.391986,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.129525,0.197314,-0.966842,0.0975,-171.74710852239886,-16.794305526153764,-158.15114729172316,188.25289147760114,-16.794305526153764,-158.15114729172316
11.205953,0.189601,0.086047,0.392091,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.129313,0.1975,-0.966782,0.097999,-171.6878207303832,-16.782809975827035,-158.13653548260604,188.3121792696168,-16.782809975827035,-158.13653548260604
11.211933,0.186953,0.092495,0.39059,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.128233,0.199506,-0.966751,0.095632,-171.97689712482412,-16.624437341379164,-157.8534568897642,188.02310287517588,-16.624437341379164,-157.8534568897642
11.213942,0.186423,0.09217,0.390649,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.127932,0.199647,-0.966712,0.096136,-171.91435462235356,-16.602688052892,-157.84413289118243,188.08564537764644,-16.602688052892,-157.84413289118243
11.217946,0.185903,0.091845,0.390702,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.127582,0.199774,-0.966681,0.096648,-171.84961230392068,-16.57544910649115,-157.8364793276948,188.15038769607932,-16.57544910649115,-157.8364793276948
11.221942,0.185393,0.091518,0.390749,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.127195,0.199888,-0.966656,0.097173,-171.7823651153587,-16.544207492694774,-157.83049356672134,188.2176348846413,-16.544207492694774,-157.83049356672134
11.225945,0.184048,0.092157,0.390495,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.12647,0.199386,-0.966724,0.098468,-171.60768281052464,-16.486501769352166,-157.9103791347644,188.39231718947536,-16.486501769352166,-157.9103791347644
11.233961,0.183019,0.091531,0.390544,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.125658,0.199506,-0.966688,0.099613,-171.45955654228487,-16.420874500089393,-157.9124709204632,188.54044345771513,-16.420874500089393,-157.9124709204632
11.237938,0.182517,0.091214,0.390565,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.125283,0.199552,-0.966665,0.100208,-171.38326760504995,-16.39195744296371,-157.91551608690767,188.61673239495005,-16.39195744296371,-157.91551608690767
11.241978,0.182022,0.090896,0.390583,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.124944,0.199583,-0.96664,0.10081,-171.30667443215253,-16.367165766095475,-157.92058009183464,188.69332556784747,-16.367165766095475,-157.92058009183464
11.245942,0.180875,0.091262,0.390403,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.124706,0.198801,-0.966717,0.101904,-171.16084935499063,-16.35739615017493,-158.03162217667068,188.83915064500937,-16.35739615017493,-158.03162217667068
11.249977,0.180374,0.090954,0.390418,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.12453,0.198809,-0.966676,0.102497,-171.08829106562712,-16.350644076138252,-158.039734264377,188.91170893437288,-16.350644076138252,-158.039734264377
11.253946,0.179879,0.090643,0.390436,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.124448,0.198821,-0.966617,0.103122,-171.01395788681896,-16.35528761802274,-158.04807788279544,188.98604211318104,-16.35528761802274,-158.04807788279544
11.257951,0.179391,0.09033,0.39046,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.124425,0.198834,-0.966548,0.103767,-170.9385141360339,-16.367083619731986,-158.0568353415199,189.0614858639661,-16.367083619731986,-158.0568353415199
11.261937,0.17891,0.090016,0.390492,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.124455,0.198847,-0.966472,0.104414,-170.8639162791432,-16.3849443086407,-158.065838199385,189.1360837208568,-16.3849443086407,-158.065838199385
11.265934,0.177812,0.090536,0.39028,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.124455,0.198481,-0.966475,0.105085,-170.7793785860536,-16.39633210553925,-158.120750414699,189.2206214139464,-16.39633210553925,-158.120750414699
11.269955,0.177329,0.090235,0.39032,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.124506,0.198498,-0.966402,0.105661,-170.71351631660195,-16.415005626867888,-158.12820214708154,189.28648368339805,-16.415005626867888,-158.12820214708154
11.273961,0.176852,0.089935,0.390365,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.124542,0.198515,-0.966339,0.106161,-170.656208188445,-16.43029697673203,-158.13438752464177,189.343791811555,-16.43029697673203,-158.13438752464177
