time,x,y,z,roll,pitch,yaw
21.713369,0.087562,0.05707,0.296933,172.98204667817268,-13.348872371587088,-174.1220429719984
21.721337,0.087871,0.056458,0.296699,173.4774671203003,-12.805057519272184,-173.77408712247995
21.725548,0.088362,0.055679,0.296613,173.46779674076976,-12.8162686245937,-173.76936987866202
21.729463,0.088871,0.054874,0.296526,173.45746878005045,-12.828111696628934,-173.76627327548397
21.731471,0.089399,0.054043,0.296435,173.44845513222887,-12.839311884383434,-173.76521679571127
21.737339,0.088554,0.057343,0.296175,173.79271223945926,-11.619969111552246,-173.8098576865911
21.745308,0.089525,0.055634,0.29601,173.7753650027205,-11.628187881033032,-173.8132082338011
21.74934,0.090035,0.054742,0.295923,173.76500076331473,-11.626725149102343,-173.81497116141705
21.753355,0.090559,0.053824,0.295834,173.75199216904727,-11.6219839029789,-173.81597315660088
21.759362,0.089906,0.053053,0.296359,174.053732184176,-11.442335891330437,-173.84594616624452
21.765291,0.090921,0.05112,0.296222,174.025571858599,-11.4325959373135,-173.847083678226
21.767301,0.091449,0.050113,0.296152,174.01713143979313,-11.431866179777993,-173.8477497637553
21.773339,0.09199,0.049079,0.296082,174.0145177667367,-11.434259556955611,-173.84723280784476
21.779303,0.090446,0.051216,0.29658,174.762775282127,-10.70008568707403,-174.15218286917755
21.781291,0.090913,0.050203,0.296542,174.76901685404377,-10.705931103332237,-174.14961133730796
21.785315,0.09139,0.049168,0.296503,174.7769632751212,-10.713991688828644,-174.14570331346897
21.789358,0.09188,0.048107,0.296465,174.78606296777284,-10.724134474374976,-174.14064425485302
21.791312,0.092382,0.047024,0.296425,174.79428681173678,-10.734442109512093,-174.13502722781317
21.79737,0.090842,0.04599,0.29712,176.02020922718532,-10.088375317505063,-173.8342721853029
21.801344,0.091267,0.044914,0.297102,176.02596031350666,-10.099599050976694,-173.82973612157386
21.809352,0.092149,0.042706,0.297064,176.03602632634826,-10.119763027590983,-173.819935809323
21.813378,0.092607,0.041573,0.297044,176.0417670311653,-10.127851620904861,-173.81460342246447
21.817313,0.091092,0.040404,0.297847,176.2938186484797,-9.97560372639585,-173.68354874018254
21.821341,0.091498,0.039243,0.297853,176.299545316533,-9.981314226009703,-173.67911946852269
21.82534,0.091915,0.038066,0.297858,176.30446099997033,-9.98529400828822,-173.67607094234907
21.827386,0.092343,0.036872,0.297862,176.30852302577821,-9.987757497694268,-173.6741471103449
21.83346,0.092783,0.035658,0.297866,176.31034258095886,-9.988512810596617,-173.67312125286566
21.839442,0.093234,0.034426,0.297872,176.31043866047293,-9.987459436972735,-173.6721436968914
21.841426,0.093696,0.033176,0.297878,176.30743784473927,-9.98475111386156,-173.6716296119469
21.845364,0.09417,0.031907,0.297885,176.30188110813197,-9.981112402422543,-173.67160816496767
21.851345,0.09515,0.029311,0.297901,176.28271087864704,-9.973686887420758,-173.67272296150801
21.857353,0.086139,0.060376,0.296355,178.13103217863787,-9.713312830975081,-173.31858637030203
21.86138,0.085676,0.061638,0.296326,178.2762484184165,-9.670225774412929,-173.33236446305898
21.865408,0.085515,0.062037,0.296329,178.37184369224425,-9.642603968553074,-173.3439431380779
21.869586,0.085439,0.062204,0.29634,178.45589727646313,-9.618344857983484,-173.35500995077365
21.87338,0.085399,0.062277,0.296353,178.53609003798903,-9.596268858591147,-173.36566348904807
21.877384,0.085489,0.060967,0.296508,179.53407541584906,-9.176209964524675,-172.69093648633358
21.881366,0.08548,0.06098,0.296518,179.58492285816925,-9.162154583696623,-172.69607319774803
21.885378,0.085476,0.060976,0.29653,179.63672753747358,-9.14757989776424,-172.70127296270712
21.88743,0.085476,0.060966,0.296541,179.68446196971846,-9.13078803357271,-172.70568925059774
21.89741,0.085519,0.059996,0.296706,-179.65065012561962,-8.859093995328529,-172.4616826672982
